# Czech aspect: lemma <TAB> impf|pf <TAB> counterpart lemmas (comma-separated, may be empty)
obrábět	impf	obrobit
obrátit	pf	obracet
obsadit	pf	obsazovat
obsahovat	impf	obsáhnout
obsluhovat	impf	obsloužit
obstarat	pf	
obstát	pf	obstávat
obsáhnout	pf	obsahovat
obtěžovat	impf	
obvinit	pf	obviňovat
obviňovat	impf	obvinit
obvázat	pf	obvazovat
obávat	impf	
obíhat	impf	oběhnout
obývat	impf	
občerstvit	pf	občerstvovat
občerstvovat	impf	občerstvit
obědvat	impf	naobědvat
oběhat	pf	
oběhnout	pf	obíhat
oběhávat	impf	
oběsit	pf	
obřezat	pf	obřezávat
obřezávat	impf	
obšlehnout	pf	
obžalovat	pf	
ocejchovat	pf	cejchovat
ocenit	pf	oceňovat
oceňovat	impf	
ochabovat	impf	
ochrnout	pf	ochrnovat
ochromit	pf	
ochránit	pf	ochraňovat
ochutit	pf	ochucovat
ochutnat	pf	ochutnávat,chutnat
ochutnávat	impf	ochutnat
ocitnout	pf	
octnout	pf	ocitat
odbarvit	pf	
odbavit	pf	
odbourat	pf	odbourávat
odbourávat	impf	odbourat
odbočit	pf	odbočovat
odbíhat	impf	odběhnout
odbít	pf	
odbýt	pf	odbývat
odběhnout	pf	odbíhat
odcházet	impf	odejít
odcizit	pf	odcizovat
odcínovat	impf	
oddalovat	impf	oddálit
oddat	pf	
oddiskutovat	impf	
oddálit	pf	oddalovat
oddělat	pf	
oddělit	pf	oddělovat
oddělovat	impf	
odebrat	pf	odebírat
odebírat	impf	
odehnat	pf	
odehrát	pf	odehrávat
odehrávat	impf	odehrát
odejít	pf	odcházet
odemknout	pf	odemykat
odemykat	impf	odemknout
odepsat	pf	odepisovat
odepřít	pf	odpírat
odeslat	pf	odesílat
odečíst	pf	odčítat
odhadovat	impf	
odhalit	pf	odhalovat
odhalovat	impf	
odhlásit	pf	odhlašovat
odhodit	pf	odhazovat
odinstalovat	pf	odinstalovávat
odjebat	pf	odjebávat
odjet	pf	odjíždět
odjíždět	impf	odjet
odkapat	pf	odkapávat
odkazovat	impf	odkázat
odkašlat	pf	odkašlávat
odkládat	impf	odložit
odkomentovat	pf	
odkrojit	pf	odkrajovat
odkráglovat	pf	
odkázat	pf	odkazovat
odlepit	pf	odlepovat
odletět	pf	odlétat
odlišit	pf	odlišovat
odlišovat	impf	odlišit
odlovit	pf	
odložit	pf	
odlézt	pf	
odlít	pf	odlévat
odminovat	pf	odminovávat
odmlouvat	impf	odmluvit
odmluvit	pf	odmlouvat
odmlčet	pf	
odmrazit	pf	
odmítat	impf	
odmítnout	pf	odmítat
odměnit	pf	odměňovat
odnášet	impf	
odnést	pf	odnášet
odolat	pf	odolávat
odpadnout	pf	odpadat
odpanit	pf	
odpojit	pf	odpojovat
odporovat	impf	
odposlouchat	pf	
odpouštět	impf	odpustit
odpovídat	impf	odpovědět
odpovědět	pf	odpovídat
odpozorovat	pf	
odpočinout	pf	odpočívat
odpočítat	pf	odpočítávat
odpočívat	impf	odpočinout
odpracovat	pf	odpracovávat
odprejsknout	pf	
odprásknout	pf	
odpudit	pf	odpuzovat
odpustit	pf	odpouštět
odpuzovat	impf	odpudit
odpírat	impf	
odradit	pf	odrazovat
odrazit	pf	
odrodit	pf	
odrážet	impf	
odrůst	pf	odrůstat
odsadit	pf	
odsejpat	impf	
odskočit	pf	
odsoudit	pf	odsuzovat
odstartovat	pf	
odstoupit	pf	odstupovat
odstranit	pf	odstraňovat
odstraňovat	impf	
odstrojit	pf	odstrojovat
odstrojovat	impf	odstrojit
odstěhovat	pf	odstěhovávat
odsunout	pf	odsunovat
odsát	pf	odsávat
odsávat	impf	odsát
odsýpat	impf	
odtrhnout	pf	odtrhovat
odtáhnout	pf	odtahovat
odtékat	impf	odtéct
odumřít	pf	odumírat
odvažovat	impf	
odviset	impf	
odvodit	pf	odvozovat
odvolat	pf	odvolávat
odvolit	pf	
odvolávat	impf	
odvozovat	impf	odvodit
odvrátit	pf	odvracet
odvzdušnit	pf	odvzdušňovat
odvápnit	pf	odvápňovat
odvázat	pf	odvazovat
odvážet	impf	odvézt
odvážit	pf	odvažovat
odvézt	pf	odvážet
odzbrojit	pf	
odít	pf	odívat
odčinit	pf	odčiňovat
odčiňovat	impf	
odčítat	impf	odečíst
odřezat	pf	odřezávat
odřít	pf	
odškodnit	pf	odškodovat
odšoupnout	pf	odšoupávat
odštěpit	pf	odštěpovat
odštěpovat	impf	
odůvodnit	pf	odůvodňovat
ofotit	pf	
ohlásit	pf	hlásit,ohlašovat
ohnat	pf	ohánět
ohnout	pf	ohýbat
ohodnotit	pf	
oholit	pf	holit
ohradit	pf	ohrazovat
ohrazovat	impf	ohradit
ohromit	pf	ohromovat
ohrožovat	impf	
oháknout	pf	
ohýbat	impf	
ohřebit	pf	hřebit
ohřát	pf	hřát
ojebat	pf	ojebávat
ojet	pf	
okapat	pf	okapávat
oklamat	pf	klamat
okotit	pf	kotit
okout	pf	
okovat	pf	okovávat
okovávat	impf	okovat
okoštovat	pf	
okusit	pf	okoušet
olejovat	impf	naolejovat
olysat	pf	olysávat
olíznout	pf	
omdlévat	impf	
omdlít	pf	omdlévat
omezit	pf	omezovat
omezovat	impf	omezit
omladit	pf	
omlouvat	impf	omluvit
omluvit	pf	omlouvat
omotat	pf	omotávat
omrdat	pf	
omrzat	impf	
omrznout	pf	
onanovat	impf	
onemocnět	pf	
onikat	impf	
onkat	impf	
oněmět	pf	
opakovat	impf	zopakovat
opalovat	impf	opálit
opatřit	pf	opatřovat
operovat	impf	
opisovat	impf	opsat
opičit	impf	
oplatit	pf	oplácet
oplodnit	pf	oplodňovat
oplotit	pf	
opláchnout	pf	oplachovat
oplývat	impf	
oponovat	impf	
opotřebit	pf	
opotřebovat	pf	
opouštět	impf	
opovrhovat	impf	
opovídat	impf	
opovědět	pf	opovídat
opozdit	pf	opožďovat
opracovat	pf	opracovávat
opracovávat	impf	opracovat
oprasit	pf	prasit
oprat	pf	opírat
opravit	pf	opravovat
opravovat	impf	
oprášit	pf	
opsat	pf	opisovat
opuchnout	pf	opuchat
opustit	pf	opouštět
opylit	pf	opylovat
opylovat	impf	opylit,opýlit
opálit	pf	opalovat
opíjet	impf	
opírat	impf	
opít	pf	opíjet
opýlit	pf	opylovat
opět	pf	
opětovat	impf	
opěvovat	impf	opět
opřít	pf	opírat
orat	impf	zorat
orestovat	pf	
organizovat	impf	zorganizovat
orodovat	impf	zaorodovat
orosit	pf	rosit
osadit	pf	osazovat
osahávat	impf	
osamotit	pf	osamocovat
osamět	pf	osamívat
oscilovat	impf	
osedlat	pf	sedlat
osekat	pf	osekávat
osekávat	impf	osekat
oslabit	pf	
oslavit	pf	slavit
oslavovat	impf	
oslnit	pf	oslňovat
oslyšet	pf	oslýchat
osolit	pf	solit
osopit	pf	osopovat
osouložit	pf	
osočit	pf	osočovat
ospravedlnit	pf	ospravedlňovat
osprchovat	pf	
ostat	pf	ostávat
ostrouhat	pf	ostrouhávat,ostruhovat
ostávat	impf	
ostýchat	impf	
ostřelovat	impf	
ostřit	impf	
ostříhat	pf	ostříhávat,ostřihávat,ostřihovat
osvobodit	pf	osvobozovat
osvobozovat	impf	
osvojit	pf	osvojovat
osvojovat	impf	
osvítit	pf	
osvědčit	pf	
osvětařit	impf	
osvětlit	pf	osvětlovat
osvětlovat	impf	osvětlit
osvěžit	pf	osvěžovat
osévat	impf	osít
osít	pf	osévat
otavit	pf	otavovat
otaškařit	pf	
otelit	pf	telit
oteplit	pf	
otesávat	impf	
otevírat	impf	otevřít
otevřít	pf	otevírat,otvírat
otočit	pf	otáčet
otravovat	impf	otrávit
otrávit	pf	otravovat
otužit	pf	otužovat
otužovat	impf	
otvírat	impf	otevřít
otálet	impf	
otáčet	impf	otočit
otéci	pf	otékat
otéct	pf	otékat
otékat	impf	otéct
otírat	impf	otřít
otýt	pf	
otěhotnět	pf	
otřást	pf	otřásat
otřít	pf	otírat
ovdovět	pf	
ovlivnit	pf	ovlivňovat
ovlivňovat	impf	ovlivnit
ovládat	impf	ovládnout
ovládnout	pf	ovládat
ověnčit	pf	
ověsit	pf	ověšovat
ověřit	pf	ověřovat
ověřovat	impf	
ozdobit	pf	zdobit
ozdravit	pf	
ozkoušet	pf	zkoušet
oznamovat	impf	
označit	pf	označovat
označovat	impf	označit
oznobit	pf	znobit
oznámit	pf	oznamovat
ozvat	pf	ozývat
ozývat	impf	
ozřejmit	impf	
očekávat	impf	
očernit	pf	očerňovat
očerňovat	impf	
očesat	pf	česat
očistit	pf	
očkovat	impf	
očumovat	impf	
očíslovat	pf	číslovat
ořezat	pf	ořezávat
oříznout	pf	
ošetřit	pf	ošetřovat
ošetřovat	impf	ošetřit
ošidit	pf	
ošklivit	impf	
oškubat	pf	
ošustit	pf	
oželet	pf	
oženit	pf	ženit
oživit	pf	oživovat
p*cat	impf	
pachovat	impf	
padat	impf	padnout
padnout	pf	padat
pakovat	impf	spakovat
palpovat	impf	
pamatovat	impf	zapamatovat
panikařit	impf	
panovat	impf	
pančovat	impf	
papat	impf	
papinkat	impf	
papouškovat	impf	
parkovat	impf	zaparkovat
parodovat	impf	
patřit	impf	
patřívat	impf	
pařit	impf	
pašovat	impf	
pelichat	impf	
pelášit	impf	
pelíškovat	impf	
pendlovat	impf	
perzekvovat	pf	
peskovat	impf	
pečovat	impf	
picat	impf	picnout
picnout	pf	picat
piglovat	impf	
pikat	impf	
pilovat	impf	
pindat	impf	
piplat	impf	
pitvat	impf	
pižlat	impf	
plachtit	impf	
plakat	impf	zaplakat
plakinkat	impf	
planout	impf	
platit	impf	zaplatit
platívat	impf	
plavat	impf	
plavit	impf	
plazit	impf	
plašit	impf	vyplašit
plenit	impf	vyplenit
pleskat	impf	plesknout
plesnivět	impf	zplesnivět
pletichařit	impf	
plivat	impf	plivnout
plivnout	pf	plivat
plkat	impf	
plnit	impf	splnit
plodit	impf	zplodit
plouhat	impf	
plout	impf	
ploužit	impf	
plynout	impf	
plácat	impf	plácnout
pláchnout	pf	
plácnout	pf	plácat
plánovat	impf	naplánovat
plát	impf	vzplát
plédovat	impf	
plést	impf	splést,uplést
plísnit	impf	
plít	impf	
plížit	impf	
plýtvat	impf	vyplýtvat
pnout	impf	
pnouti	impf	
pobavit	pf	bavit
poblahopřát	pf	blahopřát
pobloudit	pf	
pobláznit	pf	bláznit
pobodat	pf	bodat
pobodnout	pf	
pobouřit	pf	pobuřovat
pobořit	pf	
pobrat	pf	pobírat
pobuřovat	impf	pobouřit
pobádat	impf	
pobídnout	pf	pobízet
pobíhat	impf	
pobíjet	impf	
pobít	pf	pobíjet
pobýt	pf	pobývat
pobývat	impf	pobýt
pocelovat	impf	
pochcat	pf	
pochlebovat	impf	
pochodovat	impf	
pochopit	pf	chápat
pochovat	pf	pochovávat
pochovávat	impf	
pochválit	pf	chválit,pochvalovat
pochybit	pf	
pochybovat	impf	
pocházet	impf	pojít
pociťovat	impf	
pocuchat	pf	
pocukrovat	pf	cukrovat
pocvičit	pf	
pocákat	pf	
pocínovat	pf	
pocítit	pf	pociťovat
podat	pf	podávat
podařit	pf	dařit
podběhnout	pf	
podcenit	pf	podceňovat
podceňovat	impf	podcenit
podejmout	pf	podjímat
podejít	pf	
podepisovat	impf	podepsat
podepsat	pf	podepisovat
podepřít	pf	podpírat
podezírat	impf	
podezřívat	impf	
podfinancovat	pf	
podhodnotit	pf	
podivit	pf	divit,podivovat
podivovat	impf	podivit
podkládat	impf	podložit
podkovat	pf	podkovávat
podkovávat	impf	podkovat
podlehnout	pf	podléhat
podloudit	pf	podluzovat
podléhat	impf	podlehnout
podlézt	pf	
podmanit	pf	podmaňovat
podminovat	pf	
podmiňovat	impf	podmínit
podmáznout	pf	podmazávat
podmínit	pf	podmiňovat
podnikat	impf	podniknout
podniknout	pf	podnikat
podnítit	pf	podněcovat
podněcovat	impf	podnítit
podobat	impf	
podojit	pf	dojit
podpisovat	impf	
podplatit	pf	podplácet
podplácet	impf	podplatit
podporovat	impf	podpořit
podpořit	pf	podporovat
podpálit	pf	podpalovat
podpírat	impf	podepřít
podrazit	pf	
podrbat	pf	drbat
podrobit	pf	drobit
podráždit	pf	dráždit
podrážet	impf	podrazit
podrýt	pf	podrývat
podržet	pf	držet
podstoupit	pf	podstupovat
podstupovat	impf	
podtrhnout	pf	podtrhávat
podvolit	pf	podvolovat
podvádět	impf	
podvést	pf	podvádět
podávat	impf	podat
podílet	impf	
podívat	pf	dívat
podědit	pf	
poděkovat	pf	děkovat
podělat	pf	
podělit	pf	podělovat
podřadit	impf	
podřídit	pf	
podšít	pf	
pohanět	pf	
pohladit	pf	hladit
pohledávat	impf	
pohledět	pf	hledět
pohltit	pf	
pohlédnout	pf	pohlížet
pohnat	pf	
pohnojit	pf	hnojit
pohnout	pf	pohybovat
pohoršit	pf	pohoršovat
pohovořit	pf	hovořit
pohrdat	impf	pohrdnout
pohroužit	pf	pohružovat,pohroužet
pohrozit	pf	hrozit
pohybovat	impf	pohnout
pohádat	pf	hádat
pohánět	impf	
pohřbít	pf	pohřbívat
pohřbívat	impf	
pojednat	pf	pojednávat
pojednávat	impf	pojednat
pojistit	pf	pojišťovat
pojit	impf	napojit
pojišťovat	impf	
pojmenovat	pf	
pojmout	pf	pojímat
pojídat	impf	pojíst
pojíst	pf	pojídat
pojít	pf	pocházet
pokapat	pf	pokapávat
pokazit	pf	
poklepat	pf	poklepávat
poklečet	pf	
poklidit	pf	
pokládat	impf	položit
pokosit	pf	kosit
pokoušet	impf	pokusit
pokořit	pf	pokořovat
pokořovat	impf	
pokračovat	impf	pokročit
pokropit	pf	kropit
pokročit	pf	
pokrýt	pf	pokrývat
pokrývat	impf	
pokusit	pf	pokoušet
pokynout	pf	kynout
pokálet	pf	
pokřtít	pf	
polarizovat	impf	
polekat	pf	
polemisovat	impf	
polemizovat	impf	
polepit	pf	polepovat,lepit
poležet	pf	
politizovat	impf	
politovat	pf	litovat
polknout	pf	polykat
polovat	impf	
položit	pf	pokládat,klást
poltit	impf	rozpoltit
polykat	impf	polknout
polámat	pf	lámat
polévat	impf	polít
políbit	pf	líbat
polít	pf	polévat
pomalovat	impf	pomalovávat
pomazat	pf	mazat
pomilovat	pf	pomilovávat,milovat se
pominout	pf	pomíjet
pomlouvat	impf	
pomluvit	pf	pomlouvat
pomlčet	pf	mlčet
pomnít	pf	
pomoci	pf	pomáhat
pomoct	pf	pomáhat
pomstít	pf	mstít
pomyslet	pf	pomýšlet
pomáhat	impf	pomoct
pomíchat	pf	míchat
pomíjet	impf	
pomět	pf	
ponaučit	pf	
ponechat	pf	ponechávat
ponechávat	impf	
poničit	pf	ničit
ponižovat	impf	
ponořit	pf	nořit,ponořovat
ponížit	pf	ponižovat
poněmčovat	impf	poněmčit
poodstoupit	pf	poodstupovat
pookřát	pf	
pootevřít	pf	pootevírat
pootočit	pf	pootáčet
popisovat	impf	popsat
poplést	pf	plést
popobíhat	impf	popoběhnout
popoběhnout	pf	popobíhat
popocházet	impf	popojít
popohnat	pf	popohánět
popojet	pf	popojíždět
popojít	pf	popocházet
poposednout	pf	
popovézt	pf	
popovídat	pf	povídat
popravit	pf	
poprchávat	impf	
poprosit	pf	prosit
popsat	pf	popisovat
popularizovat	impf	zpopularizovat
popálit	pf	
popírat	impf	
popít	pf	popíjet
popřemítat	impf	
popřít	pf	popírat
poradit	pf	radit
poranit	pf	
porazit	pf	porážet
porcovat	impf	naporcovat
porodit	pf	
poroučet	impf	poručit
porovnat	pf	porovnávat
porovnávat	impf	
porozumět	pf	rozumět
poručit	pf	poroučet
porušit	pf	porušovat
porušovat	impf	
porůst	pf	porůstat
posadit	pf	posazovat
posednout	pf	
posedět	pf	
posečkat	pf	
poskládat	pf	skládat,poskládávat
poskočit	pf	poskakovat
poskytnout	pf	poskytovat
poskytovat	impf	poskytnout
poslat	pf	posílat
poslechnout	pf	poslouchat
poslouchat	impf	poslechnout
posmívat	impf	
posoudit	pf	posuzovat
pospojovat	pf	
pospíchat	impf	pospíšit
pospíšit	pf	pospíchat
posrat	pf	
postarat	pf	starat
postavit	pf	stavět
postihnout	pf	postihovat
postihovat	impf	postihnout
postit	impf	
postoupit	pf	postupovat
postrašit	pf	
postrádat	impf	
postát	pf	postávat
postříkat	pf	stříkat
posunout	pf	posunovat
posunovat	impf	posunout
posuzovat	impf	posoudit
posvětit	pf	posvěcovat,světit
posypat	pf	sypat
posílat	impf	poslat
posílit	pf	posilovat
potentovat	pf	
potentočkovat	pf	
potit	impf	zapotit,zpotit
potkat	pf	potkávat
potkávat	impf	potkat
potlačit	pf	potlačovat
potlačovat	impf	
potopit	pf	potápět
potratit	pf	
potrefit	pf	trefit
potrestat	pf	trestat
potrhat	pf	trhat
potrvat	pf	
potvrdit	pf	potvrzovat
potvrzovat	impf	
potápět	impf	potopit
potírat	impf	potřít
potěšit	pf	
potěžkat	pf	potěžkávat
potřebovat	impf	
potřást	pf	třást,potřásat
potřít	pf	potírat
poukázat	pf	
poulit	impf	vypoulit
poutat	impf	spoutat
poučit	pf	poučovat
poučovat	impf	poučit
pouštět	impf	
použít	pf	používat
používat	impf	použít
povalit	pf	povalovat
povalovat	impf	
považovat	impf	
povečeřet	pf	večeřet
povjášet	impf	pověsit
povléct	pf	povlékat
povolat	pf	povolávat
povolit	pf	povolovat
povolávat	impf	
povykovat	impf	
povylézt	pf	
povytáhnout	pf	povytahovat
povyšovat	impf	povýšit
povzbudit	pf	povzbuzovat
povzbuzovat	impf	
povznést	pf	povznášet
povídat	impf	popovídat
povít	pf	povíjet
povýšit	pf	povyšovat
povědět	pf	povídat
pověsit	pf	věšet
pověřit	pf	
pozavírat	pf	zavírat
pozdravit	pf	zdravit,pozdravovat
pozdravovat	impf	
pozměnit	pf	pozměňovat
poznamenat	pf	
poznamenávat	impf	
poznat	pf	poznávat
poznávat	impf	poznat
pozorovat	impf	zpozorovat
pozvat	pf	zvát
počkat	pf	čekat
počínat	impf	počít
počít	pf	počínat
počítat	impf	spočítat,vypočítat
pořádat	impf	spořádat,uspořádat
poškodit	pf	poškozovat
poškozovat	impf	poškodit
pošlapat	pf	
pošpinit	pf	
poštvat	pf	poštívat
poštívat	impf	
požadovat	impf	
požehnat	pf	žehnat
požádat	pf	žádat
požívat	impf	požít
pracovat	impf	
prahnout	impf	
pranýřovat	impf	
prasit	impf	
praskat	impf	prasknout
prasknout	pf	praskat
praštit	pf	
pražit	impf	
pražiti	impf	
prcat	impf	
prchat	impf	prchnout,uprchnout
prchnout	pf	prchat
prdnout	pf	prdět
prdět	impf	prdnout
preferovat	impf	
prezentovat	impf	
probouzet	impf	probudit
probrat	pf	
probudit	pf	probouzet,probuzovat
probádat	pf	bádat
probíhat	impf	proběhnout
proběhnout	pf	probíhat
procestovat	pf	
prochladnout	pf	prochládat
procházet	impf	projít
procvičit	pf	procvičovat
prodat	pf	prodávat
prodloužit	pf	prodlužovat
prodlužovat	impf	prodloužit
prodlévat	impf	
produkovat	impf	
prodávat	impf	prodat
prodělat	pf	prodělávat
programovat	impf	
prohlašovat	impf	prohlásit
prohledat	pf	prohledávat
prohledávat	impf	
prohloubit	pf	prohlubovat
prohlubovat	impf	prohloubit
prohlásit	pf	prohlašovat
prohlédnout	pf	prohlížet
prohlížet	impf	prohlédnout
prohnat	pf	prohánět
prohodit	pf	prohazovat
prohrát	pf	prohrávat
prohrávat	impf	prohrát
prohřešit	pf	zhřešit
projednávat	impf	
projet	pf	projíždět
projevit	pf	projevovat
projevovat	impf	projevit
projmout	pf	projímat
projímat	impf	projmout
projít	pf	procházet
projíždět	impf	projet
prokazovat	impf	
proklouznout	pf	prokluzovat
prokládat	impf	proložit
proklínat	impf	proklít
proklít	pf	proklínat
prokouřit	pf	
prokouřiti	pf	
prokázat	pf	prokazovat
prolomit	pf	
prolétat	impf	proletět,prolétnout
prolézt	pf	prolézat
prolínat	impf	prolnout
promarnit	pf	
prominout	pf	promíjet
promluvit	pf	promlouvat
promlčet	pf	
promoknout	pf	moknout
promovat	impf	
promrhat	pf	mrhat
promyslet	pf	promýšlet
promíchat	pf	míchat
promíjet	impf	
promítat	impf	promítnout
promítnout	pf	promítat
proměnit	pf	proměňovat
proměňovat	impf	proměnit
pronajmout	pf	pronajímat
pronajímat	impf	pronajmout
proniknout	pf	pronikat
pronásledovat	impf	
propadat	impf	
propadnout	pf	propadat
propagovat	impf	
proplatit	pf	proplácet
proplácet	impf	proplatit
proplést	pf	proplétat
propojit	pf	propojovat
propojovat	impf	
propouštět	impf	propustit
propracovat	pf	propracovávat
propuknout	pf	
propustit	pf	propouštět
propíchnout	pf	propichovat
propíjet	impf	
propít	pf	propíjet
prorokovat	impf	
prosadit	pf	prosazovat
prosazovat	impf	prosázet,prosadit
prosedět	pf	
prosit	impf	poprosit
proslout	pf	proslouvat
prospat	pf	prospávat
prosperovat	impf	
prospět	pf	prospívat
prostudovat	pf	
prostát	pf	
prostírat	impf	prostřít
prostřít	pf	prostírat
prosívat	impf	prosít
protahovat	impf	
protančit	pf	
protestovat	impf	
protivit	impf	
protlačit	pf	
protnout	pf	protínat
protáhnout	pf	protahovat
protéct	pf	protékat
protékat	impf	
protřást	pf	protřásat
proudit	impf	rozproudit
provinit	pf	
provokovat	impf	vyprovokovat
provozovat	impf	
provzdušnit	pf	provzdušňovat
provádět	impf	provést
provázet	impf	
provést	pf	provádět
provézt	pf	
prověřovat	impf	prověřit
prozkoumat	pf	prozkoumávat
prozkoušet	pf	
prozpívat	pf	
prozradit	pf	prozrazovat
prozrazovat	impf	prozradit
prozvonit	pf	
prozřít	pf	
pročesat	pf	
pročíst	pf	
prořeknout	pf	
prořezat	pf	prořezávat
prošetřit	pf	prošetřovat
prošetřovat	impf	prošetřit
prožít	pf	prožívat
prskat	impf	prsknout
prsknout	pf	prskat
prstit	impf	
prubnout	impf	zprubnout
prudit	impf	
prznit	impf	
práchnivět	impf	zpráchnivět
práskat	impf	prásknout
prásknout	pf	práskat
prát	impf	vyprat
prýštit	impf	
prďánkovat	impf	
pršet	impf	
pršánkovat	impf	
psát	impf	napsat
psávat	impf	
ptát	impf	zeptat
ptávat	impf	
publikovat	pf	
puchnout	impf	napuchnout
pucovat	impf	
pudit	impf	
pukat	impf	puknout
puknout	pf	pukat
pulerovat	impf	
pulsovat	impf	
pulzovat	impf	
pulírovat	impf	
pumpovat	impf	
pustit	pf	pouštět
pustnout	impf	zpustnout
pustošit	impf	zpustošit
pučet	impf	
pykat	impf	
pytlačit	impf	
páchat	impf	
páchnout	impf	
páchávat	impf	
pádlovat	impf	
pájet	impf	spájet
pálit	impf	spálit
pást	impf	
pátrat	impf	
páčit	impf	vypáčit
péci	impf	
péct	impf	upéct
pérovat	impf	
píchat	impf	píchnout
píchnout	pf	píchat
pípnout	pf	pípat
pískat	impf	
pít	impf	vypít
pívat	impf	
pýřit	impf	zapýřit
pěchovat	impf	
pěnit	impf	
pěstovat	impf	vypěstovat
pět	impf	
přebarvit	pf	
přebrat	pf	přebírat
přebíhat	impf	přeběhnout
přebírat	impf	převzít,přebrat
přeběhnout	pf	přebíhat
přecenit	pf	přeceňovat
přeceňovat	impf	
přechytračit	pf	
přecházet	impf	
předat	pf	předávat
předbíhat	impf	předběhnout
předběhnout	pf	předbíhat
předcházet	impf	předejít
předefinovat	pf	
předehnat	pf	
předejít	pf	předcházet
předepsat	pf	předepisovat
předklonit	pf	předklánět
předkládat	impf	předložit
předložit	pf	předkládat
přednášet	impf	přednést
předplatit	pf	předplácet
předpokládat	impf	
předpovídat	impf	
předpovědět	pf	předpovídat
předsevzít	pf	předsebírat
představit	pf	představovat
představovat	impf	představit
předstihovat	impf	předstihnout
předstírat	impf	
předvolat	pf	předvolávat
předvolit	pf	
předvyplnit	pf	předvyplňovat
předvádět	impf	
předvídat	impf	
předávat	impf	předat
předávkovat	pf	
předělat	pf	předělávat
předělit	pf	předělovat
předělávat	impf	
přefiknout	pf	
přeformulovat	pf	
přeformátovat	pf	
přehlasovat	pf	
přehlušit	pf	
přehlédnout	pf	přehlížet
přehlížet	impf	přehlédnout
přehnat	pf	přehánět
přehnout	pf	
přehánět	impf	přehnat
přeinstalovat	pf	přeinstalovávat,instalovat
přejet	pf	přejíždět
přejmenovat	pf	přejmenovávat
přejmout	pf	přejímat
přejít	pf	přecházet
přejíždět	impf	
překazit	pf	
překlepnout	pf	překlepávat
překládat	impf	
překonat	pf	překonávat
překonávat	impf	
překračovat	impf	
překreslit	pf	překreslovat
překrojit	pf	
překroutit	pf	překrucovat
překročit	pf	překračovat
překrývat	impf	překrýt
překvapit	pf	překvapovat
překážet	impf	
překřtít	pf	
přeložit	pf	překládat
přelétnout	pf	
přelézt	pf	přelézat
přemalovat	pf	
přemluvit	pf	přemlouvat
přemnožit	pf	přemnožovat
přemoci	pf	přemáhat
přemoct	pf	přemáhat
přemáhat	impf	přemoci
přemístit	pf	přemísťovat
přemísťovat	impf	přemístit
přemítat	impf	
přemýšlet	impf	popřemýšlet
přeměnit	pf	přeměňovat
přeměňovat	impf	přeměnit
přeměřit	pf	přeměřovat
přenášet	impf	
přenést	pf	přenášet
přepadnout	pf	přepadat
přepisovat	impf	přepsat
přeposlat	pf	přeposílat
přepočítat	pf	
přepracovat	pf	
přepsat	pf	přepisovat
přepálit	pf	přepalovat
přerozdělit	pf	
přerozdělovat	impf	
přerušit	pf	přerušovat
přerušovat	impf	
přesadit	pf	přesazovat
přesazovat	impf	přesadit
přesidlovat	impf	
přeskakovat	impf	přeskočit
přeskočit	pf	přeskakovat
přeskupit	pf	přeskupovat
přeskupovat	impf	přeskupit
přesměrovat	pf	
přespat	pf	přespávat
přestat	pf	přestávat
přestavět	pf	přestavovat
přestoupit	pf	
přestrojit	pf	přestrojovat
přestrojovat	impf	přestrojit
přestát	pf	přestávat
přestávat	impf	přestat
přestěhovat	pf	přestěhovávat,stěhovat
přesunout	pf	přesunovat
přesunovat	impf	přesunout
přesvědčit	pf	přesvědčovat
přesvědčovat	impf	
přesídlit	pf	přesidlovat
přetavit	pf	
přetočit	pf	přetáčet
přetrhnout	pf	
přetrvat	pf	přetrvávat
přetrvávat	impf	přetrvat
přetáhnout	pf	přetahovat
přetírat	impf	přetřít
přetížit	pf	přetěžovat
přetřít	pf	přetírat
převažovat	impf	
převládat	impf	převládnout
převlékat	impf	převléknout
převléknout	pf	převlékat
převrátit	pf	převracet
převzít	pf	přebírat
převážit	pf	převažovat
převést	pf	převádět
převézt	pf	převážet
přezdívat	impf	
přezkoumat	pf	přezkoumávat
přezkoumávat	impf	přezkoumat
přezkoušet	pf	přezkušovat
přezkušovat	impf	přezkoušet
přečkat	pf	přečkávat
přečíst	pf	číst
přeříznout	pf	přeřezávat
přešoupnout	pf	přešoupávat
přežvykovat	impf	přežvýkat
přežvýkat	pf	přežvykovat
přežít	pf	přežívat
přibližovat	impf	přiblížit
přiblížit	pf	přibližovat
přibrat	pf	přibírat
přibrzdit	pf	přibržďovat
přibíhat	impf	přiběhnout
přibírat	impf	přibrat
přibít	pf	
přiběhnout	pf	přibíhat
přichvátnout	pf	
přicházet	impf	přijít
přidat	pf	přidávat
přidávat	impf	
přihlásit	pf	přihlašovat
přihnat	pf	přiháňet
přihodit	pf	přiházet,přihazovat
přihotovit	pf	
přiházet	impf	
přihřát	pf	přihrávat
přijet	pf	přijíždět
přijmout	pf	přijímat
přijímat	impf	
přijít	pf	přicházet
přijíždět	impf	přijet
přikazovat	impf	
přikreslit	pf	přikreslovat
přikročit	pf	přikráčet
přikrýt	pf	přikrývat
přikrývat	impf	přikrýt
přikázat	pf	přikazovat
přiletět	pf	přilétat
přiložit	pf	přikládat
přilákat	pf	
přilézt	pf	přelézat
přilít	pf	přilévat
přimalovat	pf	
